bit_count;stride;training_length;input;output;runtime
2;64;10;11;11;92648
2;64;10;00;01;90059
2;64;10;10;11;83887
2;64;10;11;11;112646
2;64;10;01;01;90135
2;64;10;00;00;85021
2;64;10;01;11;91365
2;64;10;10;10;92249
2;64;10;01;11;98778
2;64;10;11;11;83667
2;64;10;00;10;85274
2;64;10;10;10;112892
2;64;10;10;10;78907
2;64;10;01;11;88933
2;64;10;01;11;99300
2;64;10;01;01;84067
2;64;10;01;11;92104
2;64;10;11;11;91450
2;64;10;11;11;91755
2;64;10;01;01;92725
2;64;10;00;11;89950
2;64;10;10;10;76006
2;64;10;11;10;77080
2;64;10;10;10;99450
2;64;10;00;10;93303
2;64;10;00;00;88803
2;64;10;11;11;116946
2;64;10;00;11;99172
2;64;10;00;01;103701
2;64;10;10;10;83443
2;64;10;01;11;90924
2;64;10;10;10;83504
2;64;10;00;11;92725
2;64;10;01;01;102468
2;64;10;10;10;83418
2;64;10;01;11;99230
2;64;10;10;11;89112
2;64;10;11;11;97803
2;64;10;00;01;74795
2;64;10;10;11;95536
2;64;10;01;11;76186
2;64;10;10;10;79884
2;64;10;10;10;102679
2;64;10;00;10;80520
2;64;10;10;10;94940
2;64;10;11;10;118989
2;64;10;10;11;83733
2;64;10;01;11;93353
2;64;10;11;11;100047
2;64;10;01;11;113009
2;64;10;10;11;84942
2;64;10;10;11;83086
2;64;10;11;11;90396
2;64;10;00;11;90158
2;64;10;01;11;92011
2;64;10;11;11;83504
2;64;10;11;11;92810
2;64;10;10;10;77385
2;64;10;01;11;94610
2;64;10;00;01;100834
2;64;10;00;00;95444
2;64;10;10;11;103852
2;64;10;00;10;90562
2;64;10;10;11;104904
2;64;10;11;11;96644
2;64;10;01;01;91721
2;64;10;10;10;99042
2;64;10;00;10;92245
2;64;10;11;11;97850
2;64;10;11;11;84201
2;64;10;00;01;106086
2;64;10;11;11;84134
2;64;10;01;11;76019
2;64;10;01;11;111071
2;64;10;11;11;85124
2;64;10;10;10;99542
2;64;10;11;11;82130
2;64;10;01;11;91621
2;64;10;01;11;97624
2;64;10;11;11;101697
2;64;10;11;11;101051
2;64;10;11;11;83004
2;64;10;10;11;99727
2;64;10;01;01;82846
2;64;10;00;11;94130
2;64;10;01;01;83701
2;64;10;10;10;103886
2;64;10;01;11;83212
2;64;10;00;10;82065
2;64;20;11;11;90981
2;64;20;11;11;97735
2;64;20;10;10;99782
2;64;20;10;10;106691
2;64;20;01;11;83003
2;64;20;11;11;89627
2;64;20;01;11;107186
2;64;20;01;01;91846
2;64;20;00;11;96665
2;64;20;11;11;101962
2;64;20;11;11;125727
2;64;20;11;11;97059
2;64;20;00;10;97261
2;64;20;10;10;82592
2;64;20;11;11;104856
2;64;20;01;11;106438
2;64;20;00;01;98347
2;64;20;01;10;110276
2;64;20;10;11;97122
2;64;20;01;11;98491
2;64;20;11;11;98303
2;64;20;00;00;97828
2;64;20;10;11;88934
2;64;20;10;10;105815
2;64;20;01;11;113914
2;64;20;01;11;99576
2;64;20;01;01;101580
2;64;20;01;01;107034
2;64;20;11;11;101393
2;64;20;11;11;108697
2;64;20;01;11;103206
2;64;20;00;11;92355
2;64;20;10;11;84323
2;64;20;11;11;89279
2;64;20;10;11;103272
