n_b;n_a;stride;training_length;input;output;runtime
15;1;4096;20;111110110101010;000110110101010;229338
15;1;4096;20;000010000011011;000010000011011;232531
15;1;4096;20;110011011010101;000011011010101;300989
15;1;4096;20;111110101111100;000110101111100;227567
15;1;4096;20;010110110111001;000110110111001;239858
15;1;4096;20;001111001010110;000111001010110;310106
15;1;4096;20;111100000011001;001100000011001;228553
15;1;4096;20;101001011000111;000001011000111;219854
15;1;4096;20;000111100110000;000111100110000;234466
15;1;4096;20;111001011000010;001001011000010;233631
15;1;4096;20;001111000001110;000011000001110;225715
15;1;4096;20;110101101001001;000101101001001;229338
15;1;4096;20;110110011011101;111111111111111;220161
15;1;4096;20;000111010110101;000111010110101;243683
15;1;4096;20;001101000100101;000101000100101;218360
15;1;4096;20;000100101110011;000100101110011;225151
15;1;4096;20;100111101110111;000111101110111;230369
15;1;4096;20;011101110100101;000101110100101;412965
15;1;4096;20;010111001001000;000111001001000;234161
15;1;4096;20;110101000001010;000101000001010;241373
15;1;4096;20;101010111100111;000010111100111;239007
15;1;4096;20;000100001000110;000100001000110;229686
15;1;4096;20;000111110001000;000111110001000;232023
15;1;4096;20;100100011100100;000100011100100;227595
15;1;4096;20;100100110110111;000100110110111;241744
15;1;4096;20;000010001101000;000010001101000;222338
15;1;4096;20;011100000011100;001100000011100;229312
15;1;4096;20;010100110011010;000100110011010;219708
15;1;4096;20;011001001101101;001001001101101;227464
15;1;4096;20;110010001000110;000010001000110;232543
15;1;4096;20;101111101000100;000111101000100;309467
15;1;4096;20;101110011111001;000110011111001;230690
15;1;4096;20;000101110010010;000101110010010;237149
15;1;4096;20;110110101000101;000010101000101;241609
15;1;4096;20;100001111000110;000001111000110;393497
15;1;4096;20;100011111100111;000011111100111;228334
15;1;4096;20;100010111111100;000010111111100;240513
15;1;4096;20;111111000101010;000011000101010;228333
15;1;4096;20;111010010011001;001010010011001;227762
15;1;4096;20;111010110100010;001010110100010;233990
15;1;4096;20;101000010011110;000000000000110;312927
15;1;4096;20;111101000001000;111111111111111;236177
15;1;4096;20;010110101000110;000110101000110;289953
15;1;4096;20;110011000111111;000011000111111;224785
15;1;4096;20;010110111011010;000110111011010;223680
15;1;4096;20;110001101101001;111111111111111;231400
15;1;4096;20;001011111101111;000011111101111;464423
15;1;4096;20;010000000111001;000000000111001;236634
15;1;4096;20;010100000110010;000100000110010;327348
15;1;4096;20;000001011000010;000001011000010;239206
15;1;4096;20;110001000101011;000001000101011;221644
15;1;4096;20;111110010101000;000000000000000;232323
15;1;4096;20;010010101100001;000010101100001;228987
15;1;4096;20;101010100010111;000000100010111;232523
15;1;4096;20;101101110001111;000000110001111;313626
15;1;4096;20;110001010001010;000001010001010;227581
15;1;4096;20;001100100011101;000100100011101;224249
15;1;4096;20;000111001000000;000111001000000;220813
15;1;4096;20;011010010010100;001010010010100;221560
15;1;4096;20;100110110111110;000110110111110;217154
15;1;4096;20;011110000010000;111111111111110;329098
15;1;4096;20;100011101110110;000011101110110;226886
15;1;4096;20;011111111010011;000111111010011;234627
15;1;4096;20;100100011100001;000100011100001;220119
15;1;4096;20;111101010110010;000000000000000;232777
15;1;4096;20;110010001110000;000010001110000;217422
15;1;4096;20;000101000000011;000101000000011;310522
15;1;4096;20;010000101000011;000000101000011;233094
15;1;4096;20;110111000011100;000011000011100;234315
15;1;4096;20;110010011010111;000010011010111;231944
15;1;4096;20;010101111110001;000101111110001;224989
15;1;4096;20;001010000000101;001010000000101;237923
15;1;4096;20;101010101110011;000010101110011;313751
15;1;4096;20;110100101001110;000000000000000;239628
15;1;4096;20;000100010101111;000100010101111;225992
15;1;4096;20;000011101110001;101111111111111;383342
15;1;4096;20;101011001000001;001011001000001;224348
15;1;4096;20;101010000001011;001010000001011;529546
15;1;4096;20;110000100110111;000000100110111;237456
15;1;4096;20;000101000111011;000101000111011;221049
15;1;4096;20;110000010001110;000000010001110;222397
15;1;4096;20;110110010100001;000110010100001;223242
15;1;4096;20;100110100100000;000110100100000;232489
15;1;4096;20;101101000000001;001101000000001;346121
15;1;4096;20;010010001001110;000010001001110;218366
15;1;4096;20;010111111001101;000111111001101;226601
15;1;4096;20;101010010010100;001010010010100;233351
16;1;4096;20;1100011001100111;0000011001100111;318813
16;1;4096;20;1100011001100111;0000011001100111;235563
16;1;4096;20;0111111111111010;0000000000011010;453886
16;1;4096;20;1101000100111010;0000000100111010;239927
16;1;4096;20;0011001111011101;0000001111011101;240437
16;1;4096;20;1101110100011011;0000010100011011;238224
16;1;4096;20;1011100110111101;0000100110111101;237690
16;1;4096;20;0100001111110101;0000001111110101;316327
16;1;4096;20;1001100001111000;0001100001111000;241675
16;1;4096;20;0111001000000011;0001001000000011;236177
16;1;4096;20;1001100001101111;0000100001101111;230821
16;1;4096;20;1001011010111111;0000011010111111;233487
16;1;4096;20;1001001011010000;0001001011010000;230068
16;1;4096;20;0111110110101010;0000110110101010;323806
16;1;4096;20;1000010000011011;0000010000011011;421191
16;1;4096;20;0110011011010101;1110111111111111;228372
16;1;4096;20;1111110101111100;0000110101111100;231860
16;1;4096;20;1010110110111001;0000110110111001;238767
16;1;4096;20;0001111001010110;0000111001010110;239878
16;1;4096;20;0111100000011001;0001100000011001;334473
16;1;4096;20;0101001011000111;0000001011000111;239178
16;1;4096;20;0000111100110000;0000111100110000;241442
16;1;4096;20;1111001011000010;0001001011000010;237282
16;1;4096;20;1001111000001110;0000011000001110;232697
16;1;4096;20;1110101101001001;0000101101001001;240955
16;1;4096;20;0110110011011101;0000110011011101;227565
16;1;4096;20;1000111010110101;0000111010110101;238301
16;1;4096;20;1001101000100101;0000101000100101;230877
16;1;4096;20;0000100101110011;0000100101110011;282041
16;1;4096;20;0100111101110111;1111111111110111;231767
16;1;4096;20;1011101110100101;0000101110100101;539554
16;1;4096;20;1010111001001000;0000111001001000;246480
16;1;4096;20;0110101000001010;0000101000001010;232106
16;1;4096;20;0101010111100111;0000010111100111;321449
16;1;4096;20;0000100001000110;0000100001000110;242714
16;1;4096;20;1000111110001000;0000000000000000;244760
16;1;4096;20;0100100011100100;0000100011100100;247048
16;1;4096;20;0100100110110111;0000100110110111;246983
16;1;4096;20;1000010001101000;0000010001101000;228338
16;1;4096;20;1011100000011100;0001100000011100;233312
16;1;4096;20;1010100110011010;0000100110011010;406202
16;1;4096;20;1011001001101101;0000001001101101;269145
16;1;4096;20;0110010001000110;0000010001000110;245575
16;1;4096;20;0101111101000100;0000111101000100;238837
16;1;4096;20;1101110011111001;0000110011111001;231819
16;1;4096;20;0000101110010010;0000101110010010;241554
16;1;4096;20;1110110101000101;0000110101000101;240943
16;1;4096;20;0100001111000110;0000001111000110;244728
16;1;4096;20;1100011111100111;0000011111100111;223865
16;1;4096;20;0100010111111100;0000010111111100;242471
16;1;4096;20;0111111000101010;0000011000101010;233368
16;1;4096;20;0111010010011001;0000010010011001;366260
16;1;4096;20;0111010110100010;0001010110100010;229927
16;1;4096;20;0101000010011110;0001000010011110;239953
16;1;4096;20;1111101000001000;0001101000001000;233229
16;1;4096;20;1010110101000110;0000110101000110;231329
16;1;4096;20;0110011000111111;0000001000111111;246224
16;1;4096;20;1010110111011010;0000110111011010;238729
16;1;4096;20;1110001101101001;0000001101101001;228253
16;1;4096;20;0001011111101111;1111111111111111;471563
16;1;4096;20;1010000000111001;0000000000111001;237188
16;1;4096;20;0010100000110010;0000100000110010;239670
16;1;4096;20;1000001011000010;0000001011000010;238339
16;1;4096;20;0110001000101011;0000001000101011;233879
16;1;4096;20;1111110010101000;0001110010101000;396769
16;1;4096;20;1010010101100001;0000010101100001;261651
16;1;4096;20;1101010100010111;0000000100010111;229030
16;1;4096;20;0101101110001111;0000001110001111;237760
16;1;4096;20;0110001010001010;0000001010001010;238344
16;1;4096;20;1001100100011101;0000100100011101;230490
16;1;4096;20;0000111001000000;0000000000000000;386118
16;1;4096;20;0011010010010100;0001010010010100;229562
16;1;4096;20;0100110110111110;0000110110111110;228719
16;1;4096;20;0011110000010000;0001110000010000;253036
16;1;4096;20;1100011101110110;0000011101110110;320876
16;1;4096;20;0011111111010011;0000111111010011;233605
16;1;4096;20;1100100011100001;0000100011100001;236917
16;1;4096;20;0111101010110010;0000101010110010;251790
16;1;4096;20;1110010001110000;0000010001110000;243866
16;1;4096;20;0000101000000011;0000101000000011;226304
16;1;4096;20;1010000101000011;0000000101000011;316493
16;1;4096;20;1110111000011100;0000111000011100;238946
16;1;4096;20;0110010011010111;0000010011010111;236576
16;1;4096;20;0010101111110001;0000101111110001;232161
16;1;4096;20;0001010000000101;0001010000000101;230975
16;1;4096;20;0101010101110011;0000010101110011;236370
16;1;4096;20;1110100101001110;0000100101001110;229667
16;1;4096;20;0000100010101111;0000100010101111;355216
16;1;4096;20;0000011101110001;0000011101110001;239007
16;1;4096;20;1101011001000001;0001011001000001;242523
16;1;4096;20;1101010000001011;0001010000001011;233673
16;1;4096;20;0110000100110111;0000000100110111;231142
16;1;4096;20;0000101000111011;0000001000111011;430923
16;1;4096;20;0110000010001110;0000000010001110;240847
16;1;4096;20;1110110010100001;0000110010100001;224576
16;1;4096;20;1100110100100000;0000110100100000;229250
16;1;4096;20;1101101000000001;0001101000000001;230404
16;1;4096;20;1010010001001110;0000010001001110;521300
16;1;4096;20;0010111111001101;0000111111001101;286033
16;1;4096;20;1101010010010100;0001010010010100;350322
17;1;4096;20;11100011001100111;00000011001100111;335935
17;1;4096;20;11100011001100111;00000011001100111;245902
17;1;4096;20;00111111111111010;00000011111111010;265897
17;1;4096;20;01101000100111010;00001000100111010;250354
17;1;4096;20;00011001111011101;00000001111011101;350931
17;1;4096;20;01101110100011011;00000010100011011;241373
17;1;4096;20;01011100110111101;00000100110111101;243659
17;1;4096;20;10100001111110101;00000001111110101;245971
17;1;4096;20;01001100001111000;00000100001111000;242634
17;1;4096;20;10111001000000011;00001001000000011;247592
17;1;4096;20;01001100001101111;00000100001101111;337145
17;1;4096;20;11001011010111111;11111111111111111;239263
17;1;4096;20;01001001011010000;00001001011010000;239394
17;1;4096;20;10111110110101010;00000110110101010;244584
17;1;4096;20;11000010000011011;00000010000011011;250279
17;1;4096;20;10110011011010101;00000000000010101;311541
17;1;4096;20;11111110101111100;00000110101111100;249595
17;1;4096;20;11010110110111001;00000110110111001;245858
17;1;4096;20;10001111001010110;00000000000000000;250606
17;1;4096;20;00111100000011001;00001100000011001;250412
17;1;4096;20;10101001011000111;00000000000000000;242898
17;1;4096;20;00000111100110000;00000111100110000;345483
17;1;4096;20;01111001011000010;11111111111111111;243418
17;1;4096;20;01001111000001110;00001111000001110;248122
17;1;4096;20;01110101101001001;00000101101001001;256587
17;1;4096;20;00110110011011101;00000110011011101;235596
17;1;4096;20;01000111010110101;00000111010110101;251897
17;1;4096;20;01001101000100101;00000000000000000;318742
17;1;4096;20;00000100101110011;00000100101110011;250589
17;1;4096;20;00100111101110111;00000111101110111;243703
17;1;4096;20;01011101110100101;00000101110100101;247106
17;1;4096;20;11010111001001000;00000111001001000;239047
17;1;4096;20;00110101000001010;00000000000001010;300825
17;1;4096;20;00101010111100111;00000010111100111;253710
17;1;4096;20;00000100001000110;00000100001000110;238157
17;1;4096;20;11000111110001000;00000111110001000;244772
17;1;4096;20;10100100011100100;00000100011100100;245764
17;1;4096;20;10100100110110111;00000100110110111;375219
17;1;4096;20;01000010001101000;00000010001101000;265142
17;1;4096;20;11011100000011100;00000000000000000;259282
17;1;4096;20;11010100110011010;00000100110011010;252212
17;1;4096;20;01011001001101101;00001001001101101;250914
17;1;4096;20;10110010001000110;00000000000000000;379794
17;1;4096;20;10101111101000100;00000000000000100;317294
17;1;4096;20;11101110011111001;00000110011111001;252073
17;1;4096;20;10000101110010010;00000101110010010;269318
17;1;4096;20;01110110101000101;00000110101000101;258814
17;1;4096;20;10100001111000110;00000001111000110;252607
17;1;4096;20;01100011111100111;00000011111100111;247359
17;1;4096;20;10100010111111100;00000010111111100;258205
17;1;4096;20;00111111000101010;00000011000101010;376072
17;1;4096;20;10111010010011001;00001010010011001;249595
17;1;4096;20;00111010110100010;00001010110100010;245718
17;1;4096;20;00101000010011110;00001000010011110;257263
17;1;4096;20;01111101000001000;00001101000001000;258322
17;1;4096;20;01010110101000110;00000110101000110;359246
17;1;4096;20;10110011000111111;00000011000111111;254420
17;1;4096;20;01010110111011010;00000000000011010;323413
17;1;4096;20;11110001101101001;00000001101101001;302011
17;1;4096;20;00001011111101111;00000011111101111;252760
17;1;4096;20;11010000000111001;00000000000111001;248573
17;1;4096;20;00010100000110010;11111111111111111;252428
17;1;4096;20;01000001011000010;00000001011000010;248794
17;1;4096;20;00110001000101011;00000001000101011;277974
17;1;4096;20;11111110010101000;00001110010101000;311752
17;1;4096;20;01010010101100001;11111111111111111;242588
17;1;4096;20;01101010100010111;00000000000000000;254816
17;1;4096;20;10101101110001111;00000000110001111;247326
17;1;4096;20;00110001010001010;00000001010001010;250174
17;1;4096;20;01001100100011101;00000100100011101;256518
17;1;4096;20;10000111001000000;11100111101001110;320796
17;1;4096;20;10011010010010100;11111111111111111;245343
17;1;4096;20;10100110110111110;00000000000000000;258364
17;1;4096;20;10011110000010000;00001110000010000;243530
17;1;4096;20;01100011101110110;00000000000000000;254850
17;1;4096;20;00011111111010011;00000111111010011;255954
17;1;4096;20;11100100011100001;00000100011100001;237845
17;1;4096;20;10111101010110010;00000101010110010;248042
17;1;4096;20;11110010001110000;00000010001110000;245268
17;1;4096;20;00000101000000011;00000101000000011;245474
17;1;4096;20;01010000101000011;00000000101000011;243629
17;1;4096;20;11110111000011100;00000111000011100;325625
17;1;4096;20;00110010011010111;00000010011010111;245791
17;1;4096;20;00010101111110001;00000101111110001;253713
17;1;4096;20;10001010000000101;00001010000000101;255310
17;1;4096;20;10101010101110011;00000010101110011;249912
17;1;4096;20;01110100101001110;00000000000001110;408622
17;1;4096;20;00000100010101111;00000000000000000;262019
17;1;4096;20;10000011101110001;00000011101110001;251054
17;1;4096;20;01101011001000001;00001011001000001;347502
17;1;4096;20;01101010000001011;00001010000001011;236543
17;1;4096;20;10110000100110111;00000000100110111;242278
17;1;4096;20;00000101000111011;00000101000111011;246438
17;1;4096;20;10110000010001110;00000000010001110;251378
17;1;4096;20;11110110010100001;00000110010100001;234577
17;1;4096;20;11100110100100000;00000110100100000;255411
17;1;4096;20;11101101000000001;00001101000000001;249533
17;1;4096;20;01010010001001110;00000010001001110;252279
17;1;4096;20;10010111111001101;00000111011001101;310419
17;1;4096;20;11101010010010100;00001010010010100;253261
18;1;4096;20;011100011001100111;000000011001100111;256184
18;1;4096;20;011100011001100111;000000011001100111;261267
18;1;4096;20;000111111111111010;000000011111111010;247255
18;1;4096;20;001101000100111010;000001000100111010;242489
18;1;4096;20;100011001111011101;000000001111011101;262558
18;1;4096;20;101101110100011011;000000110100011011;257939
18;1;4096;20;001011100110111101;000000100110111101;340044
18;1;4096;20;110100001111110101;000000001111110101;245341
18;1;4096;20;101001100001111000;000001100001111000;242660
18;1;4096;20;010111001000000011;000001001000000011;259847
18;1;4096;20;101001100001101111;000000100001101111;252141
18;1;4096;20;011001011010111111;000000011010111111;256710
18;1;4096;20;101001001011010000;000001001011010000;340759
18;1;4096;20;110111110110101010;000000110110101010;262062
18;1;4096;20;111000010000011011;000000010000011011;253339
18;1;4096;20;010110011011010101;000000011011010101;259476
18;1;4096;20;011111110101111100;000000110101111100;330023
18;1;4096;20;111010110110111001;000000110110111001;241490
18;1;4096;20;110001111001010110;000000111001010110;259570
18;1;4096;20;000111100000011001;000000000000011001;256856
18;1;4096;20;010101001011000111;000000000011000111;255528
18;1;4096;20;100000111100110000;000000111100110000;241383
18;1;4096;20;101111001011000010;000001001011000010;298560
18;1;4096;20;101001111000001110;000000011000001110;265422
18;1;4096;20;001110101101001001;000000101101001001;258100
18;1;4096;20;000110110011011101;000000110011011101;247398
18;1;4096;20;001000111010110101;000000111010110101;251802
18;1;4096;20;001001101000100101;000000001000100101;321707
18;1;4096;20;000000100101110011;000000100101110011;253948
18;1;4096;20;000100111101110111;000000011101110111;257562
18;1;4096;20;101011101110100101;000000101110100101;257830
18;1;4096;20;111010111001001000;000000000000001000;399284
18;1;4096;20;000110101000001010;000000101000001010;275898
18;1;4096;20;000101010111100111;000000010111100111;265191
18;1;4096;20;100000100001000110;000000100001000110;261376
18;1;4096;20;011000111110001000;000000111110001000;259502
18;1;4096;20;110100100011100100;000000100011100100;261319
18;1;4096;20;110100100110110111;000000100110110111;247554
18;1;4096;20;001000010001101000;000000010001101000;253584
18;1;4096;20;111011100000011100;000001100000011100;251538
18;1;4096;20;011010100110011010;000000100110011010;257728
18;1;4096;20;001011001001101101;000000001001101101;292682
18;1;4096;20;010110010001000110;000000010001000110;254747
18;1;4096;20;010101111101000100;000001111101000100;261477
18;1;4096;20;011101110011111001;000000110011111001;264805
18;1;4096;20;110000101110010010;000000101110010010;250344
18;1;4096;20;001110110101000101;000000110101000101;258348
18;1;4096;20;110100001111000110;000000001111000110;241384
18;1;4096;20;101100011111100111;000000011111100111;288623
18;1;4096;20;110100010111111100;000000010111111100;258655
18;1;4096;20;100111111000101010;000000011000101010;259080
18;1;4096;20;110111010010011001;000001010010011001;254861
18;1;4096;20;000111010110100010;000001010110100010;258242
18;1;4096;20;100101000010011110;000001000010011110;257670
18;1;4096;20;001111101000001000;000001101000001000;250791
18;1;4096;20;101010110101000110;000000110101000110;251254
18;1;4096;20;010110011000111111;000000011000111111;252312
18;1;4096;20;001010110111011010;000000110111011010;406434
18;1;4096;20;011110001101101001;000000001101101001;259153
18;1;4096;20;000001011111101111;000000011111101111;258031
18;1;4096;20;011010000000111001;000000000000111001;267161
18;1;4096;20;100010100000110010;000000100000110010;252377
18;1;4096;20;101000001011000010;000000001011000010;247548
18;1;4096;20;000110001000101011;000000000000101011;381670
18;1;4096;20;011111110010101000;000000110010101000;246065
18;1;4096;20;001010010101100001;000000010101100001;261080
18;1;4096;20;001101010100010111;000000000100010111;250410
18;1;4096;20;110101101110001111;000000001110001111;253741
18;1;4096;20;000110001010001010;000000001010001010;251582
18;1;4096;20;101001100100011101;000001100100011101;246035
18;1;4096;20;010000111001000000;000000111001000000;250947
18;1;4096;20;110011010010010100;000000000000000000;259540
18;1;4096;20;010100110110111110;000000110110111110;246612
18;1;4096;20;110011110000010000;000001110000010000;256030
18;1;4096;20;101100011101110110;000000011101110110;243050
18;1;4096;20;100011111111010011;000000111111010011;337488
18;1;4096;20;111100100011100001;110000100011110001;258711
18;1;4096;20;010111101010110010;000001101010110010;252972
18;1;4096;20;011110010001110000;000000010001110000;249783
18;1;4096;20;000000101000000011;000000101000000011;250776
18;1;4096;20;001010000101000011;000000000101000011;256597
18;1;4096;20;011110111000011100;000000111000011100;406418
18;1;4096;20;100110010011010111;000000010011010111;252732
18;1;4096;20;000010101111110001;000000101111110001;253192
18;1;4096;20;110001010000000101;000001010000000101;259002
18;1;4096;20;010101010101110011;000000010101110011;255902
18;1;4096;20;101110100101001110;000000100101001110;239783
18;1;4096;20;000000100010101111;000000000010101111;259244
18;1;4096;20;010000011101110001;000000011101110001;248615
18;1;4096;20;101101011001000001;000001011001000001;309504
18;1;4096;20;101101010000001011;000001010000001011;244610
18;1;4096;20;010110000100110111;000000000100110111;245684
18;1;4096;20;000000101000111011;000000101000111011;249835
18;1;4096;20;010110000010001110;000000000010001110;248022
18;1;4096;20;111110110010100001;000000110010100001;247223
18;1;4096;20;111100110100100000;000000110100100000;352614
18;1;4096;20;111101101000000001;000001101000000001;243748
18;1;4096;20;001010010001001110;000000010001001110;254102
18;1;4096;20;110010111111001101;000000111111001101;260664
18;1;4096;20;011101010010010100;000001010010010100;337859
19;1;4096;20;0011100011001100111;0000000011001100111;252684
19;1;4096;20;0011100011001100111;0000000011001100111;274569
19;1;4096;20;1000111111111111010;0000000011111111010;275838
19;1;4096;20;0001101000100111010;0000001000100111010;422545
19;1;4096;20;0100011001111011101;0000000001111011101;253043
19;1;4096;20;0101101110100011011;0000000010100011011;270604
19;1;4096;20;0001011100110111101;0000000100110111101;257041
19;1;4096;20;0110100001111110101;0000000001111110101;247187
19;1;4096;20;0101001100001111000;0000001100001111000;322409
19;1;4096;20;1010111001000000011;0000001001000000011;258766
19;1;4096;20;1101001100001101111;0000000100001101111;265380
19;1;4096;20;1011001011010111111;0000000011010111111;248556
19;1;4096;20;0101001001011010000;0000001001011010000;274199
19;1;4096;20;1110111110110101010;0000000110110101010;262459
19;1;4096;20;1111000010000011011;0000000010000011011;262064
19;1;4096;20;1010110011011010101;0000000011011010101;240566
19;1;4096;20;0011111110101111100;0000000110101111100;243206
19;1;4096;20;1111010110110111001;0000000110110111001;265917
19;1;4096;20;1110001111001010110;0000000111001010110;242267
19;1;4096;20;0000111100000011001;0000000000000011001;242205
19;1;4096;20;0010101001011000111;0000000001011000111;440466
19;1;4096;20;0100000111100110000;0000000111100110000;251681
19;1;4096;20;0101111001011000010;0000001001011000010;259071
19;1;4096;20;1101001111000001110;0000000011000001110;254934
19;1;4096;20;0001110101101001001;0000000101101001001;258679
19;1;4096;20;1000110110011011101;0000000000000011101;309507
19;1;4096;20;0001000111010110101;0000000111010110101;271939
19;1;4096;20;1001001101000100101;0000000101000100101;254061
19;1;4096;20;0000000100101110011;0000000100101110011;256706
19;1;4096;20;1000100111101110111;0000000111101110111;246329
19;1;4096;20;1101011101110100101;0000000001110100101;342607
19;1;4096;20;0111010111001001000;0000000111001001000;276506
19;1;4096;20;0000110101000001010;0000000101000001010;255213
19;1;4096;20;0000101010111100111;0000000010111100111;260642
19;1;4096;20;1100000100001000110;0000000100001000110;243625
19;1;4096;20;0011000111110001000;0000000111110001000;252197
19;1;4096;20;0110100100011100100;0000000100011100100;250622
19;1;4096;20;1110100100110110111;0000000100110110111;412211
19;1;4096;20;1001000010001101000;0000000010001101000;242430
19;1;4096;20;0111011100000011100;0000000000000001100;309126
19;1;4096;20;1011010100110011010;0000000100110011010;303906
19;1;4096;20;1001011001001101101;0000000001001101101;262147
19;1;4096;20;0010110010001000110;0000000010001000110;252536
19;1;4096;20;0010101111101000100;0000000111101000100;244847
19;1;4096;20;0011101110011111001;0000000110011111001;267601
19;1;4096;20;0110000101110010010;0000000101110010010;254697
19;1;4096;20;0001110110101000101;0000000110101000101;383274
19;1;4096;20;0110100001111000110;0000000001111000110;266227
19;1;4096;20;0101100011111100111;0000000011111100111;259559
19;1;4096;20;0110100010111111100;0000000010111111100;246936
19;1;4096;20;1100111111000101010;0000000011000101010;338996
19;1;4096;20;1110111010010011001;0000001010010011001;256438
19;1;4096;20;0000111010110100010;1111011111111111111;410180
19;1;4096;20;1100101000010011110;1111111111111111111;253485
19;1;4096;20;0001111101000001000;0000001101000001000;258465
19;1;4096;20;0101010110101000110;0000000110101000110;248641
19;1;4096;20;1010110011000111111;0000000011000111111;254176
19;1;4096;20;0001010110111011010;0000000110111011010;268517
19;1;4096;20;0011110001101101001;0000000001101101001;248550
19;1;4096;20;1000001011111101111;0000000011111101111;239142
19;1;4096;20;1011010000000111001;0000000000000111001;249908
19;1;4096;20;0100010100000110010;0000000100000110010;250560
19;1;4096;20;1101000001011000010;0000000001011000010;438028
19;1;4096;20;0000110001000101011;0000000001000101011;272223
19;1;4096;20;1011111110010101000;0000000110010101000;263462
19;1;4096;20;0001010010101100001;0000000010101100001;261818
19;1;4096;20;0001101010100010111;0000000010100010111;254507
19;1;4096;20;1110101101110001111;0000000000000001111;444021
19;1;4096;20;0000110001010001010;0000000001010001010;267961
19;1;4096;20;1101001100100011101;0000000100100011101;266282
19;1;4096;20;0010000111001000000;0000000111001000000;258534
19;1;4096;20;0110011010010010100;0000000010010010100;251369
19;1;4096;20;0010100110110111110;0000000110110111110;250342
19;1;4096;20;0110011110000010000;0000001110000010000;248411
19;1;4096;20;0101100011101110110;0000000011101110110;260926
19;1;4096;20;0100011111111010011;0000000111111010011;267724
19;1;4096;20;1111100100011100001;0000000100011100001;248885
19;1;4096;20;1010111101010110010;0000000101010110010;253579
19;1;4096;20;1011110010001110000;0000000010001110000;316118
19;1;4096;20;0000000101000000011;0000000101000000011;257285
19;1;4096;20;0001010000101000011;0000000000101000011;307438
19;1;4096;20;0011110111000011100;0000000111000011100;277870
19;1;4096;20;0100110010011010111;0000000010011010111;249522
19;1;4096;20;1000010101111110001;0000000101111110001;253549
19;1;4096;20;0110001010000000101;0000001010000000101;271097
19;1;4096;20;0010101010101110011;0000000010101110011;250636
19;1;4096;20;0101110100101001110;0000000000101001110;405207
19;1;4096;20;1000000100010101111;0000000100010101111;249662
19;1;4096;20;1010000011101110001;0000000011101110001;259784
19;1;4096;20;0101101011001000001;0000001011001000001;242806
19;1;4096;20;1101101010000001011;0000001010000001011;269747
19;1;4096;20;1010110000100110111;0000000000100110111;360947
19;1;4096;20;0000000101000111011;0000000101000111011;264103
19;1;4096;20;0010110000010001110;0000000000010001110;251225
19;1;4096;20;1111110110010100001;0000000110010100001;572966
19;1;4096;20;0111100110100100000;0000000110100100000;268961
19;1;4096;20;0111101101000000001;0000001101000000001;350718
19;1;4096;20;1001010010001001110;0000000010001001110;268027
19;1;4096;20;0110010111111001101;0000000111111001101;249935
19;1;4096;20;1011101010010010100;0000001010010010100;250756
20;1;4096;20;10011100011001100111;00000000011001100111;245191
20;1;4096;20;10011100011001100111;00000000011001100111;261493
20;1;4096;20;01000111111111111010;00000000111111111010;442892
20;1;4096;20;10001101000100111010;00000001000100111010;257820
20;1;4096;20;00100011001111011101;00000000001111011101;266431
20;1;4096;20;10101101110100011011;00000000010100011011;259395
20;1;4096;20;10001011100110111101;00000000100110111101;258025
20;1;4096;20;10110100001111110101;00000000001111110101;433305
20;1;4096;20;00101001100001111000;11111111111111111111;429436
20;1;4096;20;01010111001000000011;00000001001000000011;273282
20;1;4096;20;01101001100001101111;00000000100001101111;255378
20;1;4096;20;01011001011010111111;00000000000000011111;467033
20;1;4096;20;00101001001011010000;00000001001011010000;259730
20;1;4096;20;11110111110110101010;00000000110110101010;250313
20;1;4096;20;01111000010000011011;00000000010000011011;253602
20;1;4096;20;11010110011011010101;00000000011011010101;248193
20;1;4096;20;10011111110101111100;00000000110101111100;336958
20;1;4096;20;11111010110110111001;00000000110110111001;499836
20;1;4096;20;11110001111001010110;00000000111001010110;270895
20;1;4096;20;10000111100000011001;00000001100000011001;265090
20;1;4096;20;00010101001011000111;00000000001011000111;273979
20;1;4096;20;10100000111100110000;00000000111100110000;275928
20;1;4096;20;00101111001011000010;00000000000000000000;401133
20;1;4096;20;11101001111000001110;11111111111111111111;259435
20;1;4096;20;00001110101101001001;00000000101101001001;263958
20;1;4096;20;11000110110011011101;00000000110011011101;259005
20;1;4096;20;10001000111010110101;00000000111010110101;252474
20;1;4096;20;11001001101000100101;00000000101000100101;394173
20;1;4096;20;10000000100101110011;00000000100101110011;285028
20;1;4096;20;01000100111101110111;00000000011101110111;266034
20;1;4096;20;11101011101110100101;00000000101110100101;250917
20;1;4096;20;10111010111001001000;00000000111001001000;248536
20;1;4096;20;10000110101000001010;11111111111111111111;262707
20;1;4096;20;00000101010111100111;00000000010111100111;258933
20;1;4096;20;01100000100001000110;00000000100001000110;384331
20;1;4096;20;10011000111110001000;00000000111110001000;269376
20;1;4096;20;00110100100011100100;00000000100011100100;266797
20;1;4096;20;01110100100110110111;00000000000000000000;269168
20;1;4096;20;11001000010001101000;00000000000000000000;270930
20;1;4096;20;00111011100000011100;00000001100000011100;255798
20;1;4096;20;01011010100110011010;00000000100110011010;258909
20;1;4096;20;11001011001001101101;00000001001001101101;249957
20;1;4096;20;00010110010001000110;00000000010001000110;452743
20;1;4096;20;10010101111101000100;00000001111101000100;275991
20;1;4096;20;10011101110011111001;00000000000000000000;276050
20;1;4096;20;10110000101110010010;00000000101110010010;259496
