bit_count;stride;training_length;input;output;runtime
1;64;50;0;0;151998
1;64;50;0;0;145736
1;64;50;1;1;139765
1;64;50;1;1;143520
1;64;50;0;1;130765
1;64;50;1;1;120729
1;64;50;0;0;133703
1;64;50;1;1;149404
1;64;50;1;1;136025
1;64;50;0;1;125065
1;64;50;0;0;136608
1;64;50;0;0;145175
1;64;50;1;1;130311
1;64;50;1;0;130105
1;64;50;1;0;134288
1;64;50;1;1;160232
1;64;50;1;1;158215
1;64;50;1;1;137702
1;64;50;1;1;130516
1;64;50;0;1;115556
1;64;50;0;0;138149
1;64;50;1;1;143618
1;64;50;0;0;138634
1;64;50;0;0;146041
1;64;50;0;0;122204
1;64;50;1;1;122077
1;64;50;0;0;124983
1;64;50;0;0;131431
1;64;50;0;0;143483
1;64;50;1;1;166519
1;64;50;0;0;125914
1;64;50;0;0;132167
1;64;50;1;1;130498
1;64;50;0;0;145054
1;64;50;1;1;123230
1;64;50;0;0;130309
1;64;50;1;1;149900
1;64;50;0;0;134469
1;64;50;0;1;131634
1;64;50;1;1;135266
1;64;50;0;0;137427
1;64;50;0;0;121457
1;64;50;0;0;122357
1;64;50;0;0;113301
1;64;50;1;1;126759
1;64;50;0;0;130745
1;64;50;1;1;140640
1;64;50;1;1;121172
1;64;50;1;1;142385
1;64;50;0;0;137378
1;64;50;0;0;121288
1;64;50;1;1;131179
1;64;50;0;0;137528
1;64;50;1;1;130867
1;64;50;1;1;139872
1;64;50;1;1;133079
1;64;50;0;0;136741
1;64;50;1;0;157881
1;64;50;0;0;162621
1;64;50;0;1;130105
1;64;50;0;0;143524
1;64;50;0;0;128398
1;64;50;0;0;131210
1;64;50;1;1;121173
1;64;50;1;1;142327
1;64;50;0;0;129359
1;64;50;0;0;138728
1;64;50;1;1;158485
1;64;50;1;1;128182
1;64;50;0;1;133111
1;64;50;1;1;157892
1;64;50;1;1;122806
1;64;50;1;1;146131
1;64;50;1;1;154662
1;64;50;0;0;130004
1;64;50;1;1;122041
1;64;50;1;1;129747
1;64;50;1;0;137514
1;64;50;1;1;137767
1;64;50;1;1;150342
1;64;50;1;1;130584
1;64;50;0;1;136447
1;64;50;1;1;135429
1;64;50;0;0;131530
1;64;50;1;1;148950
1;64;50;0;0;122350
1;64;50;1;1;153918
1;64;50;0;1;130437
2;64;0;11;11;76473
2;64;0;11;11;79442
2;64;0;10;10;77382
2;64;0;10;10;86212
2;64;0;01;01;88533
2;64;0;11;11;76563
2;64;0;01;01;77641
2;64;0;01;01;77422
2;64;0;00;01;84144
2;64;0;11;11;99319
2;64;0;11;11;76685
2;64;0;11;11;95238
2;64;0;00;10;85462
2;64;0;10;10;88023
2;64;0;11;11;79218
2;64;0;01;10;79114
2;64;0;00;00;93905
2;64;0;01;01;103809
2;64;0;10;11;78215
2;64;0;01;10;102757
2;64;0;11;11;76495
2;64;0;00;01;96473
2;64;0;10;10;93019
2;64;0;10;10;78464
2;64;0;01;01;102103
2;64;0;01;01;80404
2;64;0;01;00;105534
2;64;0;01;01;88887
2;64;0;11;11;85960
2;64;0;11;11;75971
2;64;0;01;01;86993
2;64;0;00;10;76876
2;64;0;10;10;85241
2;64;0;11;11;93164
2;64;0;10;11;100854
2;64;0;00;01;94947
2;64;0;00;01;86884
2;64;0;11;11;78110
2;64;0;00;00;111538
2;64;0;00;11;90824
2;64;0;10;11;93307
2;64;0;01;10;87490
2;64;0;10;10;77748
2;64;0;00;11;95440
2;64;0;01;11;99041
2;64;0;10;10;97600
2;64;0;01;01;85753
2;64;0;10;10;92926
2;64;0;11;11;102244
2;64;0;00;10;76536
2;64;0;10;11;96852
2;64;0;01;10;77277
2;64;0;10;11;88395
2;64;0;10;10;98727
2;64;0;00;01;97775
2;64;0;10;10;85125
2;64;0;11;11;94206
2;64;0;10;10;105922
2;64;0;01;01;81268
2;64;0;11;11;93078
2;64;0;01;11;100641
2;64;0;10;11;89339
2;64;0;10;11;83496
2;64;0;11;11;92061
2;64;0;00;00;92651
2;64;0;01;01;92504
2;64;0;11;11;75786
2;64;0;11;11;88708
2;64;0;10;10;94943
2;64;0;01;10;93900
2;64;0;00;11;127396
2;64;0;00;01;86273
2;64;0;10;10;76606
2;64;0;00;10;79625
2;64;0;10;10;86488
2;64;0;11;11;83774
2;64;0;01;01;95228
2;64;0;10;11;87138
2;64;0;00;10;77945
2;64;0;11;11;87146
2;64;0;11;11;94295
2;64;0;00;11;85271
2;64;0;11;11;92343
2;64;0;01;01;97096
2;64;0;01;01;102478
2;64;0;11;00;88938
2;64;0;10;11;82772
2;64;0;11;11;93490
2;64;0;01;10;77367
2;64;0;01;01;78525
2;64;0;11;11;92355
2;64;0;11;11;101782
2;64;0;11;11;76201
2;64;0;10;10;100437
2;64;0;01;00;77059
2;64;0;00;00;95802
2;64;0;01;10;97759
2;64;0;10;10;104218
2;64;0;01;11;96594
2;64;0;00;01;87703
2;64;10;11;11;95653
2;64;10;11;11;76447
2;64;10;10;11;100337
2;64;10;10;11;92816
2;64;10;01;01;77955
2;64;10;11;11;101420
2;64;10;01;01;104833
2;64;10;01;11;97459
2;64;10;00;00;89997
2;64;10;11;11;243573
2;64;10;11;11;84731
2;64;10;11;11;110719
2;64;10;00;00;93720
2;64;10;10;11;109122
2;64;10;11;11;93649
2;64;10;01;10;85154
2;64;10;00;00;85570
2;64;10;01;00;93621
2;64;10;10;10;87305
2;64;10;01;01;87148
2;64;10;11;11;110652
2;64;10;00;00;95140
2;64;10;10;10;105681
2;64;10;10;11;102878
2;64;10;01;10;103455
2;64;10;01;01;84337
2;64;10;01;01;76367
2;64;10;01;11;95077
2;64;10;11;11;106314
2;64;10;11;11;86325
2;64;10;01;01;110069
2;64;10;00;00;95246
2;64;10;10;11;101607
2;64;10;11;11;80769
2;64;10;10;11;84555
2;64;10;00;00;103306
2;64;10;00;01;107972
2;64;10;11;00;103013
2;64;10;00;00;112277
2;64;10;00;01;88194
2;64;10;10;00;106302
2;64;10;01;01;88411
2;64;10;10;11;85395
2;64;10;00;11;85005
2;64;10;01;01;106402
2;64;10;10;10;101798
2;64;10;01;01;101572
2;64;10;10;00;96999
2;64;10;11;11;102333
2;64;10;00;00;97943
2;64;10;10;11;96304
2;64;10;01;10;105745
2;64;10;10;11;102294
2;64;10;10;11;79280
2;64;10;00;00;88090
2;64;10;10;10;88691
2;64;10;11;11;97471
2;64;10;10;10;80699
2;64;10;01;01;91898
2;64;10;11;11;123021
2;64;10;01;10;114701
2;64;10;10;10;123785
2;64;10;10;01;94259
2;64;10;11;11;101818
2;64;10;00;01;111478
2;64;10;01;01;103226
2;64;10;11;11;110430
2;64;10;11;11;86160
2;64;10;10;10;88830
2;64;10;01;01;86810
2;64;10;00;10;85355
2;64;10;00;00;94554
2;64;10;10;10;103790
2;64;10;00;00;87979
2;64;10;10;10;111403
2;64;10;11;11;111000
2;64;10;01;01;111349
2;64;10;10;10;89019
2;64;10;00;00;86695
2;64;10;11;10;81941
2;64;10;11;11;95302
2;64;10;00;00;89729
2;64;10;11;11;86427
2;64;10;01;01;110870
2;64;10;01;01;107995
2;64;10;11;11;86886
2;64;10;10;11;102896
2;64;10;11;11;93657
2;64;10;01;01;86566
2;64;10;01;01;95271
2;64;10;11;11;78903
2;64;10;11;11;78186
2;64;10;11;11;111315
2;64;10;10;11;101735
2;64;10;01;01;107851
2;64;10;00;11;85033
2;64;10;01;10;86508
2;64;10;10;10;89937
2;64;10;01;01;97055
2;64;10;00;00;114666
2;64;20;11;01;112504
2;64;20;11;11;105043
2;64;20;10;10;100594
2;64;20;10;10;126714
2;64;20;01;11;102019
2;64;20;11;11;110308
2;64;20;01;01;109447
2;64;20;01;11;101751
2;64;20;00;01;104717
2;64;20;11;11;109838
2;64;20;11;11;105868
2;64;20;11;11;94186
2;64;20;00;00;111262
2;64;20;10;10;124320
2;64;20;11;11;100776
2;64;20;01;01;95059
2;64;20;00;00;106162
2;64;20;01;10;109180
2;64;20;10;11;102009
2;64;20;01;01;111121
2;64;20;11;11;116723
2;64;20;00;10;111264
2;64;20;10;10;103393
2;64;20;10;10;96093
2;64;20;01;01;95783
2;64;20;01;01;110703
2;64;20;01;01;113224
2;64;20;01;11;116365
2;64;20;11;11;107802
2;64;20;11;11;109580
2;64;20;01;01;102457
2;64;20;00;00;114395
2;64;20;10;00;100931
2;64;20;11;11;110151
2;64;20;10;10;110566
2;64;20;00;00;111792
2;64;20;00;00;104278
2;64;20;11;00;118329
2;64;20;00;00;116982
2;64;20;00;01;120111
2;64;20;10;10;114264
2;64;20;01;01;121301
2;64;20;10;11;124208
2;64;20;00;10;111103
2;64;20;01;01;102494
2;64;20;10;10;145483
2;64;20;01;01;103222
2;64;20;10;10;93902
2;64;20;11;11;101081
2;64;20;00;11;92071
2;64;20;10;10;116733
2;64;20;01;01;102379
2;64;20;10;10;117028
2;64;20;10;10;118133
2;64;20;00;00;116251
2;64;20;10;10;124350
2;64;20;11;01;95755
2;64;20;10;11;104293
2;64;20;01;11;110332
2;64;20;11;11;102761
2;64;20;01;01;113432
2;64;20;10;11;122120
2;64;20;10;10;107673
2;64;20;11;11;109580
2;64;20;00;00;109989
2;64;20;01;01;111198
2;64;20;11;11;111942
2;64;20;11;10;108707
2;64;20;10;00;103188
2;64;20;01;01;104802
2;64;20;00;11;118831
2;64;20;00;00;122452
2;64;20;10;11;100470
2;64;20;00;11;99737
2;64;20;10;10;102369
2;64;20;11;11;93585
2;64;20;01;11;109385
2;64;20;10;10;102495
2;64;20;00;10;103668
2;64;20;11;01;103675
2;64;20;11;11;110804
2;64;20;00;11;119329
2;64;20;11;11;92313
2;64;20;01;01;95478
2;64;20;01;01;94538
2;64;20;11;11;112057
2;64;20;10;10;107023
2;64;20;11;11;98092
2;64;20;01;10;93770
2;64;20;01;11;116513
2;64;20;11;11;92104
2;64;20;11;11;101822
2;64;20;11;11;92610
2;64;20;10;11;110475
2;64;20;01;10;93885
2;64;20;00;00;100951
2;64;20;01;01;126993
2;64;20;10;11;92498
2;64;20;01;01;110431
2;64;20;00;10;94258
2;64;30;11;11;115877
2;64;30;11;11;109588
2;64;30;10;10;106821
2;64;30;10;10;119512
2;64;30;01;11;109402
2;64;30;11;11;110870
2;64;30;01;10;114277
2;64;30;01;01;127383
2;64;30;00;00;109475
2;64;30;11;11;101693
2;64;30;11;11;102693
2;64;30;11;11;124182
2;64;30;00;11;131859
2;64;30;10;10;134932
2;64;30;11;11;109892
2;64;30;01;11;116298
2;64;30;00;00;128169
2;64;30;01;01;124496
2;64;30;10;10;107119
2;64;30;01;11;101208
2;64;30;11;11;126757
2;64;30;00;00;109596
2;64;30;10;11;101816
2;64;30;10;00;146707
2;64;30;01;01;345797
2;64;30;01;00;122827
2;64;30;01;01;100731
2;64;30;01;01;109922
2;64;30;11;11;100109
2;64;30;11;11;99096
2;64;30;01;01;157445
2;64;30;00;00;102838
2;64;30;10;10;99780
2;64;30;11;11;111365
2;64;30;10;10;117976
2;64;30;00;00;122264
2;64;30;00;01;115898
2;64;30;11;11;114045
2;64;30;00;00;120079
2;64;30;00;10;115748
2;64;30;10;10;123347
2;64;30;01;10;132540
2;64;30;10;00;103864
2;64;30;00;00;100355
2;64;30;01;01;109361
2;64;30;10;10;101219
2;64;30;01;11;132148
2;64;30;10;10;117828
2;64;30;11;11;126113
2;64;30;00;00;127902
2;64;30;10;10;102346
2;64;30;01;01;121910
2;64;30;10;11;119374
2;64;30;10;00;127109
2;64;30;00;00;107741
2;64;30;10;10;164316
2;64;30;11;11;135499
2;64;30;10;11;121938
2;64;30;01;10;107414
2;64;30;11;11;101508
2;64;30;01;01;107650
2;64;30;10;11;116245
2;64;30;10;10;125548
2;64;30;11;00;101044
2;64;30;00;00;120705
2;64;30;01;01;125184
2;64;30;11;11;105309
2;64;30;11;11;124850
2;64;30;10;10;118381
2;64;30;01;10;127837
2;64;30;00;10;100568
2;64;30;00;10;100995
2;64;30;10;11;127002
2;64;30;00;00;135403
2;64;30;10;10;109097
2;64;30;11;11;109226
2;64;30;01;10;133085
2;64;30;10;10;110862
2;64;30;00;00;129037
2;64;30;11;11;128753
2;64;30;11;11;120417
2;64;30;00;00;129791
2;64;30;11;11;116949
2;64;30;01;11;131139
2;64;30;01;11;108381
2;64;30;11;11;124600
2;64;30;10;11;109216
2;64;30;11;11;122499
2;64;30;01;10;126085
2;64;30;01;10;108985
2;64;30;11;11;105556
2;64;30;11;11;134369
2;64;30;11;11;109216
2;64;30;10;10;119160
2;64;30;01;01;115419
2;64;30;00;11;107566
2;64;30;01;01;108582
2;64;30;10;11;107294
2;64;30;01;11;115228
2;64;30;00;01;118557
2;64;40;11;11;136055
2;64;40;11;11;115900
2;64;40;10;11;132473
2;64;40;10;11;116131
2;64;40;01;01;113188
2;64;40;11;11;122841
2;64;40;01;01;125811
2;64;40;01;01;124634
2;64;40;00;10;124220
2;64;40;11;11;107719
2;64;40;11;11;122152
2;64;40;11;11;109814
2;64;40;00;10;139914
2;64;40;10;11;126817
2;64;40;11;11;120733
2;64;40;01;01;132483
2;64;40;00;00;114489
2;64;40;01;11;116683
2;64;40;10;10;145770
2;64;40;01;11;131926
2;64;40;11;00;131355
2;64;40;00;00;128858
2;64;40;10;11;132572
2;64;40;10;10;106186
2;64;40;01;01;125242
2;64;40;01;10;133836
2;64;40;01;01;169465
2;64;40;01;01;149346
2;64;40;11;11;144823
2;64;40;11;11;124057
2;64;40;01;01;243349
2;64;40;00;01;117809
2;64;40;10;10;126914
2;64;40;11;11;137602
2;64;40;10;10;107232
2;64;40;00;10;123819
2;64;40;00;00;126194
2;64;40;11;11;114359
2;64;40;00;10;133392
2;64;40;00;00;122970
2;64;40;10;10;131236
2;64;40;01;11;130695
2;64;40;10;10;127019
2;64;40;00;11;119522
2;64;40;01;01;116264
2;64;40;10;11;139907
2;64;40;01;01;115085
2;64;40;10;11;140337
2;64;40;11;00;135445
2;64;40;00;00;122465
2;64;40;10;11;138970
2;64;40;01;10;129149
2;64;40;10;11;130797
2;64;40;10;10;116164
2;64;40;00;01;126079
2;64;40;10;11;131628
2;64;40;11;11;125449
2;64;40;10;11;123668
2;64;40;01;10;114795
2;64;40;11;11;132085
2;64;40;01;01;126649
2;64;40;10;11;141142
2;64;40;10;11;139220
2;64;40;11;11;138447
2;64;40;00;00;124135
2;64;40;01;01;130381
2;64;40;11;11;140481
2;64;40;11;11;130095
2;64;40;10;10;139419
2;64;40;01;01;118582
