bit_count;stride;training_length;input;output;runtime
2;64;0;01;01;147642
2;64;0;01;01;132247
2;64;0;01;01;168559
2;64;0;11;11;126563
2;64;0;11;11;140711
2;64;0;01;01;126286
2;64;0;00;01;131595
2;64;0;10;10;119625
2;64;0;11;11;118461
2;64;0;10;10;136426
2;64;0;00;01;129640
2;64;0;00;10;149515
2;64;0;11;11;127739
2;64;0;00;01;121751
2;64;0;00;10;137401
2;64;0;10;10;122684
2;64;0;01;01;148854
2;64;0;10;10;137656
2;64;0;00;01;121112
2;64;0;01;01;133332
2;64;0;10;10;113792
2;64;0;01;01;124116
2;64;0;10;11;143390
2;64;0;11;11;154988
2;64;0;00;01;145019
2;64;0;10;10;175745
2;64;0;01;01;164096
2;64;0;10;10;127303
2;64;0;10;11;138786
2;64;0;00;01;133879
2;64;0;10;10;153247
2;64;0;11;11;148465
2;64;0;10;10;147636
2;64;0;01;01;138600
2;64;0;11;11;124538
2;64;0;01;01;120365
2;64;0;10;10;130430
2;64;0;10;10;116298
2;64;0;11;11;136629
2;64;0;00;01;129918
2;64;0;01;01;135155
2;64;0;11;11;126662
2;64;0;11;11;121912
2;64;0;10;10;129970
2;64;0;01;01;132543
2;64;0;00;01;129293
2;64;0;00;01;160000
2;64;0;10;10;126082
2;64;0;00;01;128503
2;64;0;10;10;128464
2;64;0;11;11;131763
2;64;0;01;11;115478
2;64;0;10;10;140893
2;64;0;00;00;130311
2;64;0;11;11;147870
2;64;0;11;11;132307
2;64;0;00;01;129867
2;64;0;11;11;126276
2;64;0;01;01;797804
2;64;0;01;01;141321
2;64;0;11;11;116725
2;64;0;10;10;125553
2;64;0;11;11;133915
2;64;0;01;01;116776
2;64;0;01;01;122432
2;64;0;11;11;141175
2;64;0;11;11;131045
2;64;0;11;11;137196
2;64;0;10;10;132608
2;64;0;01;01;130297
2;64;0;00;01;141076
2;64;0;01;01;124917
2;64;0;10;10;135994
2;64;0;01;01;121807
2;64;0;00;01;138421
2;64;10;11;11;135598
2;64;10;11;11;153336
2;64;10;10;10;132098
2;64;10;10;10;130367
2;64;10;01;11;150295
2;64;10;11;11;118970
2;64;10;01;01;140203
2;64;10;01;01;141458
2;64;10;00;01;130297
2;64;10;11;11;159362
2;64;10;11;11;154475
2;64;10;11;11;137770
2;64;10;00;01;141172
2;64;10;10;10;127857
2;64;10;11;11;132328
2;64;10;01;10;143334
2;64;10;00;01;147979
2;64;10;01;10;131581
2;64;10;10;10;158958
2;64;10;01;11;136299
2;64;10;11;11;142254
2;64;10;00;00;125800
2;64;10;10;11;151663
2;64;10;10;10;127642
2;64;10;01;01;132598
2;64;10;01;01;138967
2;64;10;01;01;171908
2;64;10;01;01;144378
2;64;10;11;11;147429
2;64;10;11;11;140964
2;64;10;01;01;165577
2;64;10;00;01;133034
2;64;10;10;10;132469
2;64;10;11;11;124581
2;64;10;10;11;157646
2;64;10;00;01;141541
2;64;10;00;01;131837
2;64;10;11;11;139458
2;64;10;00;01;138183
2;64;10;00;01;147695
2;64;10;10;11;181217
2;64;10;01;01;139718
2;64;10;10;10;138413
2;64;10;00;01;144932
2;64;10;01;01;146031
2;64;10;10;10;150228
2;64;10;01;10;166322
2;64;10;10;10;155101
2;64;10;11;11;145291
2;64;10;00;11;160405
2;64;10;10;10;148822
2;64;10;01;11;129412
2;64;10;10;11;155049
2;64;10;10;10;148683
2;64;10;00;01;145008
2;64;10;10;11;133605
2;64;10;11;11;143591
2;64;10;10;11;147321
2;64;10;01;10;129279
2;64;10;11;11;152944
2;64;10;01;01;153471
2;64;10;10;10;135968
2;64;10;10;10;154677
2;64;10;11;11;149478
2;64;10;00;01;126190
2;64;10;01;11;132029
2;64;10;11;11;125298
2;64;10;11;11;114551
2;64;10;10;10;114797
2;64;10;01;01;108801
2;64;10;00;00;127009
2;64;10;00;01;124997
2;64;10;10;10;128879
2;64;10;00;01;146286
2;64;10;10;10;122470
2;64;10;11;11;121323
2;64;10;01;10;139187
2;64;10;10;10;199303
2;64;10;00;01;114553
2;64;10;11;11;129236
2;64;10;11;11;114323
2;64;10;00;11;163083
2;64;10;11;11;132878
2;64;10;01;10;176540
2;64;10;01;10;186397
2;64;10;11;11;169797
2;64;10;10;10;182357
2;64;10;11;11;149699
2;64;10;01;01;141846
2;64;10;01;01;145300
2;64;10;11;11;128677
2;64;10;11;11;134421
2;64;10;11;11;137781
2;64;10;10;10;117282
2;64;10;01;11;135220
2;64;10;00;01;133594
2;64;10;01;01;144221
2;64;10;10;10;131233
2;64;10;01;10;160615
2;64;10;00;01;142562
2;64;20;11;11;139026
2;64;20;11;11;137132
2;64;20;10;10;133321
2;64;20;10;10;193141
2;64;20;01;11;147414
2;64;20;11;11;163979
2;64;20;01;01;153259
2;64;20;01;11;135464
2;64;20;00;01;165315
2;64;20;11;11;151435
2;64;20;11;10;150763
2;64;20;11;11;142363
2;64;20;00;01;147750
2;64;20;10;10;160564
2;64;20;11;11;159554
2;64;20;01;01;167108
2;64;20;00;01;161318
2;64;20;01;01;148690
2;64;20;10;11;159856
2;64;20;01;01;145843
2;64;20;11;11;149935
2;64;20;00;01;144030
2;64;20;10;10;160470
2;64;20;10;10;144284
2;64;20;01;11;134968
2;64;20;01;11;162713
2;64;20;01;01;144335
2;64;20;01;01;143524
2;64;20;11;11;150402
2;64;20;11;11;150843
2;64;20;01;01;191783
2;64;20;00;00;224266
2;64;20;10;10;165998
2;64;20;11;11;137429
2;64;20;10;10;137293
2;64;20;00;00;145316
2;64;20;00;11;145111
2;64;20;11;11;151054
2;64;20;00;01;143089
2;64;20;00;01;138028
2;64;20;10;10;144263
2;64;20;01;01;157030
2;64;20;10;10;136489
2;64;20;00;11;133033
2;64;20;01;11;136768
2;64;20;10;10;144211
2;64;20;01;10;144047
2;64;20;10;10;338872
2;64;20;11;01;110787
2;64;20;00;01;127913
2;64;20;10;10;126245
2;64;20;01;01;134699
2;64;20;10;10;120646
2;64;20;10;11;120747
2;64;20;00;01;132878
2;64;20;10;10;145417
2;64;20;11;11;130475
2;64;20;10;10;189997
2;64;20;01;01;154263
2;64;20;11;11;177829
2;64;20;01;01;161729
2;64;20;10;10;145854
2;64;20;10;10;152483
2;64;20;11;11;152855
2;64;20;00;01;138420
2;64;20;01;01;139093
2;64;20;11;11;153094
2;64;20;11;11;150970
2;64;20;10;10;141227
2;64;20;01;11;145198
2;64;20;00;01;155578
2;64;20;00;01;150022
2;64;20;10;10;154551
2;64;20;00;01;132626
2;64;20;10;11;133982
2;64;20;11;11;136562
2;64;20;01;10;166892
2;64;20;10;11;193627
2;64;20;00;01;141031
2;64;20;11;11;142831
2;64;20;11;11;162229
2;64;20;00;11;150574
2;64;20;11;11;130726
2;64;20;01;10;172812
2;64;20;01;10;148701
2;64;20;11;11;152508
2;64;20;10;10;189433
2;64;20;11;11;156075
2;64;20;01;11;155047
2;64;20;01;11;158776
2;64;20;11;11;167914
2;64;20;11;11;151373
2;64;20;11;11;157993
2;64;20;10;10;157264
2;64;20;01;01;129652
2;64;20;00;01;139996
2;64;20;01;01;140962
2;64;20;10;11;201868
2;64;20;01;01;161698
2;64;20;00;11;172282
2;64;30;11;11;180612
2;64;30;11;11;162924
2;64;30;10;00;161708
2;64;30;10;11;161492
2;64;30;01;11;161772
2;64;30;11;11;154615
2;64;30;01;10;170360
2;64;30;01;11;148211
2;64;30;00;11;160334
2;64;30;11;11;167617
2;64;30;11;11;184992
2;64;30;11;11;174310
2;64;30;00;01;160776
2;64;30;10;10;170771
2;64;30;11;11;160017
2;64;30;01;01;184091
2;64;30;00;11;155924
2;64;30;01;10;198998
2;64;30;10;11;184838
2;64;30;01;11;173379
2;64;30;11;11;149481
2;64;30;00;11;155734
2;64;30;10;10;146112
2;64;30;10;10;173155
2;64;30;01;10;164535
2;64;30;01;11;183708
2;64;30;01;11;158298
2;64;30;01;11;179041
2;64;30;11;11;150046
2;64;30;11;11;162722
2;64;30;01;11;145541
2;64;30;00;01;148899
2;64;30;10;10;179215
2;64;30;11;01;176200
2;64;30;10;11;150438
2;64;30;00;11;176763
2;64;30;00;01;162755
2;64;30;11;11;160439
2;64;30;00;01;192903
2;64;30;00;01;158424
2;64;30;10;10;151198
2;64;30;01;01;162242
2;64;30;10;11;176705
2;64;30;00;11;164196
2;64;30;01;01;164895
2;64;30;10;11;157325
2;64;30;01;01;156857
2;64;30;10;10;160575
2;64;30;11;11;155064
2;64;30;00;01;157480
2;64;30;10;11;155018
2;64;30;01;11;150811
2;64;30;10;11;174196
2;64;30;10;11;157554
2;64;30;00;11;148287
2;64;30;10;11;140932
2;64;30;11;11;154086
2;64;30;10;10;150772
2;64;30;01;11;139709
2;64;30;11;11;188042
2;64;30;01;11;162485
2;64;30;10;11;187065
2;64;30;10;11;202071
2;64;30;11;11;162737
2;64;30;00;11;140543
2;64;30;01;10;141126
2;64;30;11;11;140148
2;64;30;11;11;142364
2;64;30;10;10;148897
2;64;30;01;11;147219
2;64;30;00;11;141418
2;64;30;00;11;159278
2;64;30;10;10;163136
2;64;30;00;11;170725
2;64;30;10;11;157924
2;64;30;11;11;151098
2;64;30;01;11;161022
2;64;30;10;11;148543
2;64;30;00;11;163124
2;64;30;11;11;135661
2;64;30;11;11;154976
2;64;30;00;11;166910
2;64;30;11;11;172148
2;64;30;01;10;166854
2;64;30;01;11;179696
2;64;30;11;11;214728
2;64;30;10;11;128980
2;64;30;11;11;137189
2;64;30;01;01;144193
2;64;30;01;01;131745
2;64;30;11;11;144224
2;64;30;11;11;116681
2;64;30;11;11;150281
2;64;30;10;10;125214
2;64;30;01;11;134810
2;64;30;00;00;153533
2;64;30;01;01;144262
2;64;30;10;10;118412
2;64;30;01;11;151607
2;64;30;00;11;148582
2;64;40;11;11;187059
2;64;40;11;11;137511
2;64;40;10;11;171691
2;64;40;10;11;141434
2;64;40;01;01;176860
2;64;40;11;11;141948
2;64;40;01;11;147006
2;64;40;01;11;155769
2;64;40;00;01;153404
2;64;40;11;11;153842
2;64;40;11;11;203986
2;64;40;11;11;182697
2;64;40;00;01;187440
2;64;40;10;11;154760
2;64;40;11;11;272001
2;64;40;01;11;158891
2;64;40;00;11;150407
2;64;40;01;11;155754
2;64;40;10;11;146864
2;64;40;01;10;149832
2;64;40;11;11;156416
2;64;40;00;11;134481
2;64;40;10;11;212040
2;64;40;10;11;149253
2;64;40;01;11;139463
2;64;40;01;11;180660
2;64;40;01;11;150637
2;64;40;01;10;237949
2;64;40;11;11;194489
2;64;40;11;11;228036
2;64;40;01;11;169913
2;64;40;00;01;222103
2;64;40;10;11;168753
2;64;40;11;11;163197
2;64;40;10;11;167442
2;64;40;00;11;175150
2;64;40;00;11;174549
2;64;40;11;11;173416
2;64;40;00;11;174270
2;64;40;00;11;165316
2;64;40;10;11;170829
2;64;40;01;11;173440
2;64;40;10;11;199640
2;64;40;00;01;200731
2;64;40;01;10;176869
2;64;40;10;11;182967
2;64;40;01;11;170419
2;64;40;10;11;191913
2;64;40;11;11;180704
2;64;40;00;01;180569
2;64;40;10;11;199187
2;64;40;01;10;202130
2;64;40;10;11;174047
2;64;40;10;10;162378
2;64;40;00;11;152739
2;64;40;10;10;160136
2;64;40;11;11;160443
2;64;40;10;10;238801
2;64;40;01;11;166435
2;64;40;11;01;191162
2;64;40;01;10;177342
2;64;40;10;10;186881
2;64;40;10;11;174203
2;64;40;11;01;251652
2;64;40;00;11;201881
2;64;40;01;11;192484
2;64;40;11;11;142009
2;64;40;11;11;148494
2;64;40;10;10;155853
